link,title,time,article
https://www.nasdaq.com/articles/graphic-squeezed-smelter-margins-to-help-aluminium-weather-weaker-demand,GRAPHIC-Squeezed smelter margins to help aluminium weather weaker demand,2022-07-14 11:52:00,"By Pratima Desai

LONDON, July 14 (Reuters) - Deteriorating demand and robust supplies have triggered an aluminium price crash and while further losses are possible, they are unlikely to be sustained as squeezed margins prompt smelters to slow ramp ups or cut output.

Soaring inflation, interest rate hikes and COVID restrictions in top producer and consumer China have weakened demand for the metal used in the transport, packaging and construction industries.

Misplaced expectations of disrupted supplies from Russia after it invaded Ukraine are another reason why aluminium CMAL3 on the London Metal Exchange (LME) has dropped 40% to $2,350 a tonne since hitting a record high in March.

Russia accounts for about 6% of global aluminium supplies estimated at 70 million tonnes this year.

Meanwhile, China is producing much more aluminium.

""Prices have fallen to levels that would have seen a response in the past,"" said Citi analyst Max Layton. ""Whether it is slowing down ramp ups in China or cuts in Europe, supplies will be tighter.""

Citi forecasts a 209,000 tonne aluminium surplus this year and prices averaging $2,500 in the third quarter.

Soaring energy costs have seen European smelters curtail output. Further cuts are likely if energy prices climb further due to the European Union banning Russian coal from August, restricting Russian oil or Russia deciding to reduce gas supplies to the bloc.

""We assume energy crisis related closures of about one million tonnes globally from the fourth quarter to the third quarter of next year, with the distribution likely to be heavily weighted in Europe,"" Layton said.

Slowing aluminium demand can be seen in the lower premiums consumers pay over the LME price in the physical market.

U.S. duty-paid premiums at $640 a tonne AUPc1 have fallen 30% since April, while in Europe numbers at $574 a tonne EPDc1 are down nearly 7%, but premiums are still up 17% and 97% respectively since early December.

This suggests the market is worried about shortfalls, particularly in Europe, an aluminium trader said, adding that stocks in LME approved warehouses at 21-year lows of 336,850 tonnes was also a concern.

However, consultancy Harbor Aluminum estimates global visible aluminium stocks in exchange warehouses, with producers and in ports and invisible inventories such as those held by commodity traders stand at more than 17 million tonnes.

""Total aluminium inventories are in line with historical averages...they are set to rise as a result of an expected surplus,"" said Jorge Vasquez, founder of consultancy Harbor Aluminum, which expects a 308,000 tonne surplus this year.

Aluminium uses breakdownhttps://tmsnrt.rs/3Gp3Ewc

Aluminium supply/demand growthhttps://tmsnrt.rs/3IPBgWt

Physical market aluminium premiumshttps://tmsnrt.rs/3ayAikG

Aluminium priceshttps://tmsnrt.rs/3o2FUGU

Aluminium market balancehttps://tmsnrt.rs/3aAaNiH

(Reporting by Pratima Desai; editing by Kim Coghill)

((pratima.desai@thomsonreuters.com; +44 207 513 5681;))

The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
https://www.channelnewsasia.com/business/china-june-aluminium-output-32-y-y-339-million-tonnes-2812251,China June aluminium output up 3.2% y/y at 3.39 million tonnes,2022-07-15 03:56:00,"BEIJING :China's primary aluminium production rose 3.2 per cent to 3.39 million tonnes in June from a year earlier, official data showed on Friday, as high global prices spurred an increase in output.

June's output marked a slight decrease of 0.9 per cent from the prior month, when the number hit a record high at 3.42 million tonnes, according to data released by the National Bureau of Statistics.

Aluminium prices rose significantly in the first quarter of this year, driven by supply concerns against the backdrop of surging international prices and Russia's invasion of Ukraine.

Higher profits stimulated an increase in production in China and the launch of new capacity, even as prices started to drop off in the second quarter as strict lockdowns in Chinese cities to contain the spread of COVID-19 hurt downstream demand.

Higher hydropower generation in the southwestern province of Yunnan amid the rainy season, which typically runs from late May to October, also boosted aluminium output. Yunnan is home to around 10 per cent of China's output capacity for the metal.

""Chinese producers are on track to ramp up their production amid looser electricity controls, while demand has been weakening as a result of mixed factors amid the pandemic,"" said Min Wang, CRU Group's China aluminium analyst.

Many suppliers are pinning their hopes on overseas markets, said Wang, with high exports weighing on global prices.

China exported 607,443 tonnes of unwrought aluminium and aluminium products in June, down 10.2 per cent from last month's record high at 767,605 tonnes, but still up 71.6 per cent from a year earlier.

Benchmark aluminium prices on the London Metal Exchange(LME) fell to a 14-month low on Tuesday.

For the first six months of the year, China produced 19.68 million tonnes of aluminium, up 0.7 per cent from the same period last year, the data also showed.

Production of 10 nonferrous metals - including copper, aluminium, lead, zinc and nickel - climbed 3.2 per cent to 5.7 million tonnes in June from a year earlier.

First-half output for the year rose 1 per cent to 32.83 million tonnes. The other non-ferrous metals are tin, antimony, mercury, magnesium and titanium."
https://www.nasdaq.com/articles/china-june-aluminium-output-up-3.2-y-y-at-3.39-mln-tonnes,China June aluminium output up 3.2% y/y at 3.39 mln tonnes,2022-07-15 04:14:00,"Adds detail

BEIJING, July 15 (Reuters) - China's primary aluminium production rose 3.2% to 3.39 million tonnes in June from a year earlier, official data showed on Friday, as high global prices spurred an increase in output.

June's output marked a slight decrease of 0.9% from the prior month, when the number hit a record high at 3.42 million tonnes, according to data released by the National Bureau of Statistics.

Aluminium prices rose significantly in the first quarter of this year, driven by supply concerns against the backdrop of surging international prices and Russia's invasion of Ukraine.

Higher profits stimulated an increase in production in China and the launch of new capacity, even as prices started to drop off in the second quarter as strict lockdowns in Chinese cities to contain the spread of COVID-19 hurt downstream demand.

Higher hydropower generation in the southwestern province of Yunnan amid the rainy season, which typically runs from late May to October, also boosted aluminium output. Yunnan is home to around 10% of China's output capacity for the metal.

""Chinese producers are on track to ramp up their production amid looser electricity controls, while demand has been weakening as a result of mixed factors amid the pandemic,"" said Min Wang, CRU Group's China aluminium analyst.

Many suppliers are pinning their hopes on overseas markets, said Wang, with high exports weighing on global prices.

China exported 607,443 tonnes of unwrought aluminium and aluminium products in June, down 10.2% from last month's record high at 767,605 tonnes, but still up 71.6% from a year earlier.

Benchmark aluminium CMAL3 prices on the London Metal Exchange(LME) fell to a 14-month low on Tuesday.

For the first six months of the year, China produced 19.68 million tonnes of aluminium, up 0.7% from the same period last year, the data also showed.

Production of 10 nonferrous metals - including copper, aluminium, lead, zinc and nickel - climbed 3.2% to 5.7 million tonnes in June from a year earlier.

First-half output for the year rose 1% to 32.83 million tonnes. The other non-ferrous metals are tin, antimony, mercury, magnesium and titanium.

(Reporting by Siyi Liu and Dominique Patton; editing by Christian Schmollinger and Kim Coghill)

((Siyi.Liu@thomsonreuters.com;))

The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
https://www.alcircle.com/news/lme-aluminium-benchmark-price-shrinks-by-us14-t-shfe-sheds-us26-t-resting-at-us2561-t-81980,LME aluminium benchmark price shrinks by US$14/t; SHFE sheds US$26/t resting at US$2561/t,2022-07-15 06:18:00,
https://www.alcircle.com/news/chinas-a00-aluminium-ingot-price-closes-the-week-with-a-slip-of-rmb20-t-aluminium-alloy-adc12-price-drops-by-rmb100-t-81981,China’s A00 aluminium ingot price closes the week with a slip of RMB20/t; Aluminium alloy,2022-07-15 06:18:00,
https://seekingalpha.com/article/4523552-aluminum-prices-is-china-turning-on-stimulus-taps,Aluminum Prices: Is China Turning On The Stimulus Taps?,2022-07-15 15:34:00,"D. Lentz

By Stuart Burns

Original Post

It is not an idle question. For the last two decades, China's infrastructure spending has been the engine of demand growth for steel, copper, and aluminum prices. So when the South China Morning Post reported that local governments sold 1.94 trillion yuan (US$289 billion) worth of bonds in June to fund infrastructure spending and boost economic growth, markets took note.

The Chinese Government Remains Focused on Infrastructure

This news came on the heels of last month's announcement from the top of China's State Council. At that time, they said state banks would increase their credit lines to provide 800 billion yuan of funding for infrastructure projects.

Issuance so far this year has come to more than Rmb5tn, the SCMP reports. The majority, some Rmb3.4tn of this amount, came from special-purpose bonds specifically to fund infrastructure. Still, the figure represents 93% of the central government's annual quota for such bonds. That seems to suggest that the second half of the year will see a sharp drop off.

However, a Financial Times Unhedged post quotes Bloomberg's report that China's Ministry of Finance is considering allowing local governments to sell Rmb1.5tn ($220bn) of special bonds in the second half of this year. This suggests that funding quotas will be exceeded this year as a whole.

Copper and Aluminum Prices Could See a Boost

Setting aside the record infrastructure bond sales already completed, the projected above-quota infrastructure bond sales, the development banks' infrastructure fund, and unhedged estimates that those banks' increased lending quotas come to Rmb2.6tn. That's more than 2% of gross domestic product and enough to push the market bullish for metals.

On top of that, early indications suggest funds are not primarily intended for China's beleaguered housing sector. Instead, they may go towards public works. In that case, rail electrification and power could be particularly beneficial for copper and aluminum prices.

Share prices among Indian aluminum and steel producers all rose last week on the news. In fact, they're up over 5% in most cases as investors see the increased funding as positive for India's metal exporters. But whether news stimulates metals prices or buoys share prices elsewhere remains to be seen. According to most experts, this will largely depend on whether the lift provided by the increased infrastructure spending is depressed by woes elsewhere.

China's Economy Still Has Challenges to Face

China has been suffering rolling COVID lockdowns, and anecdotal evidence provided to MetalMiner suggests unemployment is becoming a serious issue. Against this unstable domestic backdrop, and with developed markets facing rising interest rates and the threat of recession, there are counterbalancing negatives at home and abroad.

Most metals markets were assessed as being in surplus during the first half of this year. In fact, aluminum moved from a deficit last year to a surplus this year despite historically low exchange inventory levels.

China has been an exporter of many metals despite tariff barriers dissuading energy-intensive aluminum and zinc exports. So if demand were to pick up in China, it wouldn't take much for those exports to stop. Were that to happen, an inventory-starved market outside of China would feel a sharp pinch, despite recessionary limits to demand.

It is too early to call, but China's recent moves suggest we should not count out their boosting growth by pumping money into the construction sector. If it happens, it may serve to support metals prices in the second half of the year and next.

Editor's Note: The summary bullets for this article were chosen by Seeking Alpha editors."
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-heightens-rmb320-t-to-begin-the-week-high-purity-aluminium-price-rises-by-rmb300-t-81995,China’s A00 aluminium ingot price heightens RMB320/t to begin the week; High purity aluminium,2022-07-18 06:01:00,
https://www.alcircle.com/news/lme-aluminium-official-price-dips-by-us8-5-t-to-us2-320-50-t-shfe-price-slides-up-by-us68-t-81998,"LME aluminium official price dips by US$8.5/t to US$2,320.50/t; SHFE price slides up by US$68/t",2022-07-18 07:42:00,
https://www.alcircle.com/news/nalcos-aluminium-ingot-price-shrinks-by-2-4-to-inr216-350-219-850-t-w-e-f-july-15-82004,"NALCO’s aluminium ingot price shrinks by 2.4% to INR216,350-219,850/t w.e.f. July 15",2022-07-18 11:46:00,
https://mexiconewsdaily.com/news/scarcity-bottles-aluminum-beer-shortages/,"Scarcity of bottles, high aluminum prices create beer shortages",2022-07-19 00:02:00,"News

The shortage is being felt in northern states as well as in Mexico City, Guerrero and Guanajuato.

A scarcity of glass bottles and high prices for aluminum and cardboard are contributing to beer shortages in some parts of the country.

According to ANPEC, a national small business association, shortages are most prevalent in the north of the country, but there have also been reports of dwindling cerveza supplies in Mexico City and states such as Guerrero and Guanajuato.

The news website Expansión reported that a lack of glass bottles and high aluminum and cardboard costs are affecting brewers as well as soft drink makers and other manufactures.

According to a recent Bloomberg report, the first beer a distributor near Mexico City ran out of was Dos Equis in 1.2-liter bottles. The dark green glass used by the brand has become hard to source, the news agency said.

“Aside from the shortage of aluminum and glass, there’s a shortage of malt,” said Cristina Barba Fava, director of the Mexican Independent Craft Brewers Association.

Expansión approached the country’s two largest brewers – Grupo Modelo and Heineken México – as well as beer industry group Cerveceros de México for comment about shortages of supplies and beer, but didn’t immediately receive any responses.

ANPEC president Cuauhtémoc Rivera said that shortages have been exacerbated due to higher summertime demand for beer.

“Summer is when the greatest amount of beer is consumed, demand increases in some places by up to 100%,” he said.

Rivera also said that businesses’ overall sales suffer if they don’t have enough beer to meet customer demand. “[Beer] is a powerful driver of sales. … A customer goes [to the shop] for beer but ends up adding snacks, cups and even charcoal” for the grill, he said. “That’s why having [sufficient] supply of beer is important.”

Expansión recently visited an OXXO convenience store in the Tlatelolco neighborhood of Mexico City and found refrigerator shelves devoid of brands such as Modelo and Pacífico. The news website said the situation was similar at other convenience stores, supermarkets and tienditas (small neighborhood stores) it visited in the capital. An OXXO attendant said that a shortage of certain beer brands began over two months ago and that she didn’t know when it would end.

The owner of a tiendita in the San Simón Tolnahuac neighborhood said that in recent months she has had to travel to distribution centers outside the borough in which she works and lives to find all the brands and sizes of beer she usually stocks.

“We’ve had problems … [finding] big bottles of all brands and … [there has been] a lack of Carta Blanca,” Isabel Contreras said, noting that if she’s out of beer she loses customers.

In addition to shortages, another downer for beer drinkers is higher prices. Prices of various brands including Corona, Victoria, Carta Blanca and Tecate have recently gone up, according to an El Financiero newspaper report.

With reports from Expansión"
https://www.alcircle.com/news/lme-benchmark-aluminium-price-shoots-up-us57-t-to-begin-the-week-shfe-soars-by-us44-t-82008,LME benchmark aluminium price shoots up US$57/t to begin the week; SHFE soars by US$44/t,2022-07-19 08:05:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-hikes-by-rmb160-t-to-rmb17-900-t-average-alumina-price-moves-up-by-rmb3-t-82009,"China’s A00 aluminium ingot price hikes by RMB160/t to RMB17,900/t; Average alumina price moves ",2022-07-19 08:05:00,
https://www.thehindubusinessline.com/portfolio/technical-analysis/commodity-calls/article65657566.ece,Aluminium futures: Stay on the sidelines for now,2022-07-19 10:45:00,"The aluminium futures (continuous contract) on the MCX (Multi Commodity Exchange) hit a high of ₹325.4 in March. However, ever since that occurred, the contract has been on a decline. By closing at ₹210.45 on Monday, it lost about 35 per cent from the peak of ₹325.4 indicating bearish sentiment.

For the past one month, the contract has been charting sideways, largely trading between ₹200 and ₹215. The next leg of the short-term trend depends on which direction the contract traverses upon.

On breaching the support at ₹200, it has l nearest support at ₹187 and the subsequent one is at ₹160. But, in case, if aluminium futures breaks out of ₹215, it can turn the near-term trend bullish, wherein the contract can rally to ₹235. If this resistance is invalidated, it can move towards the resistance band of ₹250-254. The 38.2 per cent Fibonacci retracement of the recent downtrend coincides at ₹250, making it a significant hurdle for the bulls to cross.

A rally beyond the above-mentioned resistance band is less likely. The contract is expected to begin the next leg of downtrend either at ₹235 or in the ₹250-254 price region.

Traders can stay on the fence now and consider fresh short positions if the support at ₹200 is breached or if the contract witnesses a corrective rally to ₹235 or ₹250."
https://www.alcircle.com/news/hindalco-expands-its-aluminium-ingot-price-by-inr4250-t-in-response-to-lme-price-rally-over-the-weekend-82019,Hindalco expands its aluminium ingot price by INR4250/t in response to LME price rally over the ,2022-07-19 14:41:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-drops-rmb20-t-with-uneven-price-change-in-provinces-low-carbon-aluminium-price-falls-by-rmb12-t-82020,China’s A00 aluminium ingot price drops RMB20/t with uneven price change in provinces; Low,2022-07-20 06:05:00,
https://www.alcircle.com/news/lme-aluminium-price-grows-by-us34-5-t-to-us2-412-t-shfe-price-drops-by-us24-t-82021,"LME aluminium price grows by US$34.5/t to US$2,412/t; SHFE price drops by US$24/t",2022-07-20 09:39:00,
https://www.alcircle.com/news/vedantas-aluminium-ingot-price-sees-a-back-to-back-rise-to-inr222-750-254-250-t-on-july-20-82030,"Vedanta’s aluminium ingot price sees a back-to-back rise to INR222,750-254,250/t on July 20",2022-07-20 12:42:00,
https://www.alcircle.com/news/lme-benchmark-aluminium-price-rises-by-us44-50-t-shfe-shifts-us8-t-upwards-82031,LME benchmark aluminium price rises by US$44.50/t; SHFE shifts US$8/t upwards,2022-07-21 08:01:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-slips-by-rmb40-t-to-rmb-17-840-t-aluminium-alloy-a356-price-drops-by-rmb50-t-82032,"China’s A00 aluminium ingot price slips by RMB40/t to RMB 17,840/t; Aluminium alloy (A356)",2022-07-21 08:01:00,
https://www.alcircle.com/news/soaring-aluminium-prices-and-glass-bottle-supply-shortage-leave-mexico-in-a-beer-dearth-situation-82036,Soaring aluminium prices and glass bottle supply shortage leave Mexico in a beer dearth,2022-07-21 10:03:00,
https://www.scrapmonster.com/news/-/1/84356,WBMS: Primary Aluminum Market Ended in Modest Surplus,2022-07-21 12:16:00,"SEATTLE (Scrap Monster): The January to May 2022 Metals Balances Report published by the World Bureau of Metal Statistics (WBMS) suggests that primary aluminium market ended in surplus of 319 kt. This follows a deficit of 1,844 kt recorded for the whole of the previous year.

The global aluminum production during the initial five-month period of the current year rose by nearly 2.0% upon comparison with the year before. The Chinese output, at 16,199 kt, accounted for almost 57% of the global aluminium production. The Chinese net exports of aluminum semi manufactures rose by 1.7% during Jan-May ‘22, in comparison with the corresponding period a year before.

RELATED NEWS:

WBMS Posted Deficit Nickel Market Till April This Year

World Copper Metal Balance in Deficit Until April

The demand stood lower by 462 kt from the comparable five-month period in 2021 at around 28.33 million tonnes. The Chinese apparent demand inched lower by 2.5% than in Jan-May ‘21. The Japanese demand was up by 71 kt, while the U.S. demand too rose modestly by 128 kt.

The total reported stocks of the metal declined during the five-month period to close at 447 kt below the end-2021 levels. The Shanghai stocks declined during the month of May this year and ended the period 38 kt below the end-2021 levels. Meantime, the LME stocks closed at 744 kt at the end of May, compared with 1,213.4 kt at the end of 2021.

In May 2022, primary aluminium production totalled 6,394.0 kt, whereas the demand stood at 5,951.9 kt."
https://www.scrapmonster.com/news/wbms-signalled-surplus-primary-aluminum-market-/1/84356,WBMS Signalled Surplus Primary Aluminum Market,2022-07-21 12:52:00,"SEATTLE (Scrap Monster): The January to May 2022 Metals Balances Report published by the World Bureau of Metal Statistics (WBMS) suggests that primary aluminium market ended in surplus of 319 kt. This follows a deficit of 1,844 kt recorded for the whole of the previous year.

The global aluminum production during the initial five-month period of the current year rose by nearly 2.0% upon comparison with the year before. The Chinese output, at 16,199 kt, accounted for almost 57% of the global aluminium production. The Chinese net exports of aluminum semi manufactures rose by 1.7% during Jan-May ‘22, in comparison with the corresponding period a year before.

RELATED NEWS:

WBMS Posted Deficit Nickel Market Till April This Year

World Copper Metal Balance in Deficit Until April

The demand stood lower by 462 kt from the comparable five-month period in 2021 at around 28.33 million tonnes. The Chinese apparent demand inched lower by 2.5% than in Jan-May ‘21. The Japanese demand was up by 71 kt, while the U.S. demand too rose modestly by 128 kt.

The total reported stocks of the metal declined during the five-month period to close at 447 kt below the end-2021 levels. The Shanghai stocks declined during the month of May this year and ended the period 38 kt below the end-2021 levels. Meantime, the LME stocks closed at 744 kt at the end of May, compared with 1,213.4 kt at the end of 2021.

In May 2022, primary aluminium production totalled 6,394.0 kt, whereas the demand stood at 5,951.9 kt."
https://www.alcircle.com/news/hindalco-heightens-its-aluminium-wire-rod-billets-prices-for-the-third-day-by-inr4000-t-w-e-f-july-21-82039,Hindalco heightens its aluminium wire rod & billets prices for the third day by INR4000/t,2022-07-21 13:36:00,
https://www.scrapmonster.com/news/wbms-points-to-surplus-primary-aluminum-market-till-may/1/84356,WBMS Points to Surplus Primary Aluminum Market Till May,2022-07-21 16:57:00,"SEATTLE (Scrap Monster): The January to May 2022 Metals Balances Report published by the World Bureau of Metal Statistics (WBMS) suggests that primary aluminium market ended in surplus of 319 kt. This follows a deficit of 1,844 kt recorded for the whole of the previous year.

The global aluminum production during the initial five-month period of the current year rose by nearly 2.0% upon comparison with the year before. The Chinese output, at 16,199 kt, accounted for almost 57% of the global aluminium production. The Chinese net exports of aluminum semi manufactures rose by 1.7% during Jan-May ‘22, in comparison with the corresponding period a year before.

RELATED NEWS:

WBMS Posted Deficit Nickel Market Till April This Year

World Copper Metal Balance in Deficit Until April

The demand stood lower by 462 kt from the comparable five-month period in 2021 at around 28.33 million tonnes. The Chinese apparent demand inched lower by 2.5% than in Jan-May ‘21. The Japanese demand was up by 71 kt, while the U.S. demand too rose modestly by 128 kt.

The total reported stocks of the metal declined during the five-month period to close at 447 kt below the end-2021 levels. The Shanghai stocks declined during the month of May this year and ended the period 38 kt below the end-2021 levels. Meantime, the LME stocks closed at 744 kt at the end of May, compared with 1,213.4 kt at the end of 2021.

In May 2022, primary aluminium production totalled 6,394.0 kt, whereas the demand stood at 5,951.9 kt."
https://www.naturalgasintel.com/surging-natural-gas-prices-create-complicated-situation-for-aluminum-giant-alcoa/,Surging Natural Gas Prices Create ‘Complicated Situation’ for Aluminum Giant Alcoa,2022-07-21 21:19:00,"Despite global uncertainty over a potential economic recession, global aluminum supply will continue to be under pressure by high demand through this year, according to executives at top U.S. producer Alcoa Corp.

“European smelters and more recently one smelter in North America have cut capacity due to higher energy prices,” CEO Roy Harvey said on a conference call detailing second quarter earnings. “On the demand side, while there is some global uncertainty in the near term, demand continues to grow.”

He added that, “Given the price and cost pressures over the past quarter, we also see significant amounts of global alumina and aluminum capacities that are likely to be cash negative based on an analysis through June, which means global operating capacities will remain under pressure.”

[Want today’s Henry Hub, Houston Ship Channel and Chicago Citygate prices? Check out NGI’s daily natural gas price snapshot now.]

Headquartered in Pittsburgh, the company has operations across 10 countries.

Soaring natural gas prices led to the company reaching an agreement for a two-year curtailment of its smelting capacity at its San Ciprian smelter in northwestern Spain. “We successfully completed that full curtailment this year and we’re actively working on arranging competitive power arrangements to support the agreed upon restart,” Harvey said.

Daily production at its San Ciprian refinery is also down 15%, where natural gas prices “are higher there in fact than anywhere else that we operate” climbing to more than $25/gigajoule, “a nearly fivefold increase since early 2021.”

The energy picture in Europe remains “a very complicated situation changing each and every day” Harvey said, not only for natural gas but “also the knock-on impacts to the electricity market.”

Due to “exorbitant natural gas prices,” the San Ciprian refinery is “simply a loss-making enterprise at this point,” Harvey said.

Harvey said the company has spot exposure in Spain along with a smelter plant in Norway. He added that southern Norway is less impacted by European energy prices than “in places like Spain and other places, so that helps to keep the energy prices a little bit more realistic. Although we have seen pretty significant increases.”

The company’s facilities in Mujin, Norway and Shardall, Iceland have long-term power contracts, and are “not exposed to spot issues.”

Full Order Book

The company had a good quarter even as aluminum prices have dropped this year by more than 10%.

“There’s a lot of uncertainty, there’s a lot of questions particularly in Europe and of course, China with Covid,” Harvey said. “So there’s the potential that we continue to see customers stepping away, but realistically what we’re seeing right now is that demand continues to grow for the year. And so, we continue to have a good full order book.”

He added that nearshoring opportunities favored the company.

“I think we’ve seen that people realize their supply chains are fickle and I think that’s not just aluminum that’s across the board. And so what we’ve seen is more and more interest over these last two to three years of how can you guarantee not just the quality and the price but also the fact that you’re going to have that material when you need it because when don’t have the material, you’re not going to be able to produce,” Harvey said.

“And so for us it’s an advantage for Alcoa because a lot of our capacity and a lot of our customers happen to sit in North America and Europe, which is where we have also the strong premium environments, where we offer our value added products and where we can actually create more value,” he added.

Net income attributed to the Pittsburgh-based company was $549 million ($2.95/share) in the second quarter, compared to $309 million ($1.63) in the same period last year.

The company also announced returns to shareholders. “We have returned more than $380 million so far this year to our investors, and today we announced an additional $500 million authorization for future stock repurchases,” Harvey said."
https://www.alcircle.com/press-release/chinas-a00-aluminium-price-augments-by-rmb150-t-high-purity-aluminium-prices-see-rmb200-t-spike-82045,China’s A00 aluminium price augments by RMB150/t; High purity aluminium prices see RMB200/t,2022-07-22 07:04:00,
https://www.alcircle.com/news/lme-aluminium-benchmark-price-slumps-by-us30-5-t-to-us2-426-t-shfe-price-closes-at-us2-657-t-82046,"LME aluminium benchmark price slumps by US$30.5/t to US$2,426/t; SHFE price closes at US$2,657/t",2022-07-22 07:04:00,
https://www.bnnbloomberg.ca/europe-s-energy-crisis-risks-slashing-aluminum-production-1.1795509,Europe’s Energy Crisis Risks Slashing Aluminum Production,2022-07-22 12:46:00,"(Bloomberg) -- Norsk Hydro ASA issued a fresh warning over the grave threat that Europe’s energy crunch poses to aluminum supply, saying the heavy slate of production cutbacks seen so far is at risk of doubling over the winter months.

Aluminum is one of the most energy-intensive metals to make, and the surge in power prices already knocked about 900,000 tons of smelting capacity offline in Europe and North America over the past two years, Chief Financial Officer Pal Kildemo said in an interview on Bloomberg Television. With more than a third of smelters globally currently losing money, there’s a risk that another 1 million tons of capacity will be curtailed.

Hydro’s aluminum smelters in Norway are in a comparatively strong position because they’re supplied with captive hydroelectric power, but the company cut production sharply in Slovakia, where surging power prices have made its Slovalco plant highly unprofitable. While the strain on supply caused a spike in aluminum prices on the London Metal Exchange earlier this year, they’ve since fallen sharply as demand worries mount, adding to the strain on smelting margins.

“This is huge for the European aluminum industry, which has become smaller and smaller over the years,” Kildemo said, commenting on the risk of further industry closures. “If we don’t get anything on the regulatory side, and if energy prices don’t fall or LME prices don’t increase, it looks challenging for 2023 for Slovalco.”

While the risks to supply are growing, Kildemo also flagged that the demand outlook is deteriorating fast. Like rival Alcoa Corp., Hydro boosted shareholder returns sharply after a strong second quarter, but Kildemo warned that a five-quarter run of record results could be drawing to a close.

Oslo-based Norsk Hydro has increased its long-term hedging to cover a quarter of its portfolio, and Kildemo said protecting against a further drop is prudent as the risks to demand grow. Aluminum has declined more than 12% this year on the LME.

“I’d be happy for us to lose money on those hedges because that means we’d make money on the rest of the portfolio, but in uncertain markets having something extra on the downside is usually worth more,” he said.

©2022 Bloomberg L.P."
https://www.alcircle.com/news/nalco-escalates-its-aluminium-ingot-price-by-inr11300-t-with-effect-from-july-21-82054,NALCO escalates its aluminium ingot price by INR11300/t with effect from July 21,2022-07-22 13:50:00,
